,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.42,0.34,0.24,0.0,0.0,0.0
P8,0.0,0.0,0.37362637362637363,0.3626373626373626,0.26373626373626374,0.0,0.0,0.0
C5,0.0,0.0,0.3380281690140845,0.3380281690140845,0.323943661971831,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
