,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.7105263157894737,0.2894736842105263,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.47619047619047616,0.0
TP8,0.0,0.509090909090909,0.0,0.0,0.0,0.0,0.0,0.4909090909090909
