,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.5909090909090909,0.0,0.0,0.4090909090909091,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.5098039215686274,0.0,0.49019607843137253
CPz,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
