,Fp1,FT9,T8,F8,AF7,F1,POz,FT8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3181818181818182,0.0,0.0,0.3409090909090909,0.0,0.3409090909090909,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.234375,0.0,0.0,0.390625,0.0,0.375,0.0
F1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
POz,0.0,0.24193548387096775,0.0,0.0,0.3870967741935484,0.0,0.3709677419354839,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
