,TP9,P7,O1,Oz,AF7,POz,CPz,TP8
TP9,0.49019607843137253,0.0,0.0,0.0,0.0,0.0,0.0,0.5098039215686274
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TP8,0.4406779661016949,0.0,0.0,0.0,0.0,0.0,0.0,0.559322033898305
