,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.509090909090909,0.0,0.4909090909090909,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.5094339622641509,0.0,0.49056603773584906,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
