,Fp1,FT9,T8,F8,AF7,F1,POz,FT8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.3953488372093023,0.0,0.4186046511627907,0.0,0.18604651162790697,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.3103448275862069,0.0,0.5,0.0,0.1896551724137931,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.3225806451612903,0.0,0.3548387096774194,0.0,0.3225806451612903,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
