,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.48484848484848486,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.40476190476190477,0.5952380952380952,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.48148148148148145,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
