,T8,FT10,F8,AF7,POz,CPz,TP8,AF8
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.36363636363636365,0.0,0.0,0.38181818181818183,0.0,0.2545454545454545
AF7,0.0,0.0,0.0,0.3392857142857143,0.30357142857142855,0.0,0.35714285714285715,0.0
POz,0.0,0.0,0.0,0.3392857142857143,0.32142857142857145,0.0,0.3392857142857143,0.0
CPz,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.3
TP8,0.0,0.0,0.0,0.3076923076923077,0.2923076923076923,0.0,0.4,0.0
AF8,0.0,0.0,0.25,0.0,0.0,0.359375,0.0,0.390625
