,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.11702127659574468,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.11702127659574468
parsopercularis-lh,0.0736196319018405,0.1411042944785276,0.147239263803681,0.1411042944785276,0.12883435582822086,0.10429447852760736,0.1411042944785276,0.12269938650306748
parstriangularis-rh,0.07407407407407407,0.13580246913580246,0.1419753086419753,0.14814814814814814,0.12962962962962962,0.10493827160493827,0.13580246913580246,0.12962962962962962
precentral-rh,0.07643312101910828,0.1337579617834395,0.14012738853503184,0.1464968152866242,0.12738853503184713,0.10828025477707007,0.1337579617834395,0.1337579617834395
rostralmiddlefrontal-lh,0.07894736842105263,0.13815789473684212,0.13815789473684212,0.13815789473684212,0.13157894736842105,0.1118421052631579,0.13815789473684212,0.125
rostralmiddlefrontal-rh,0.0859375,0.1328125,0.1328125,0.1328125,0.1328125,0.125,0.1328125,0.125
superiorparietal-lh,0.075,0.1375,0.14375,0.14375,0.13125,0.10625,0.1375,0.125
superiortemporal-rh,0.06666666666666667,0.13333333333333333,0.14074074074074075,0.14814814814814814,0.1259259259259259,0.1037037037037037,0.13333333333333333,0.14814814814814814
