,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.23958333333333334,0.03125,0.2604166666666667,0.23958333333333334,0.010416666666666666,0.0,0.20833333333333334,0.010416666666666666
parstriangularis-rh,0.06382978723404255,0.3617021276595745,0.0851063829787234,0.06382978723404255,0.3191489361702128,0.06382978723404255,0.0,0.0425531914893617
precentral-rh,0.24,0.03,0.26,0.24,0.01,0.0,0.21,0.01
rostralmiddlefrontal-lh,0.24,0.03,0.26,0.24,0.01,0.0,0.21,0.01
rostralmiddlefrontal-rh,0.046511627906976744,0.3488372093023256,0.046511627906976744,0.046511627906976744,0.4883720930232558,0.0,0.0,0.023255813953488372
superiorparietal-lh,0.0,0.018867924528301886,0.0,0.0,0.0,0.9811320754716981,0.0,0.0
superiortemporal-lh,0.20833333333333334,0.0,0.21875,0.20833333333333334,0.0,0.0,0.3333333333333333,0.03125
superiortemporal-rh,0.07692307692307693,0.1282051282051282,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.48717948717948717
