,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.6858168761220825,0.0,0.0,0.11131059245960502,0.13644524236983843,0.0,0.0,0.06642728904847396
frontalpole-lh,0.0,0.3063348416289593,0.23846153846153847,0.0,0.07013574660633484,0.16018099547511314,0.17782805429864254,0.047058823529411764
frontalpole-rh,0.0,0.19984831247629883,0.2821387940841866,0.0,0.05384907091391733,0.16116799393249906,0.21198331437239287,0.09101251422070535
isthmuscingulate-rh,0.06956521739130435,0.0,0.0,0.6402173913043478,0.2902173913043478,0.0,0.0,0.0
parahippocampal-lh,0.05473684210526316,0.10877192982456141,0.09964912280701754,0.1887719298245614,0.4617543859649123,0.028771929824561403,0.04,0.017543859649122806
rostralanteriorcingulate-lh,0.0,0.20044792833146696,0.24020156774916013,0.0,0.024076147816349383,0.26595744680851063,0.21556550951847706,0.05375139977603583
rostralanteriorcingulate-rh,0.0,0.16313823163138233,0.23453715234537154,0.0,0.023661270236612703,0.15898713158987132,0.28601079286010794,0.1336654213366542
temporalpole-rh,0.026512576478585997,0.07205982324949015,0.16451393609789258,0.0,0.01563562202583277,0.06662134602311352,0.2229775662814412,0.43167912984364376
