,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.264050901378579,0.0,0.15482502651113467,0.012195121951219513,0.22852598091198303,0.20943796394485684,0.13096500530222693
insula-lh,0.0,0.0,0.6741803278688525,0.15778688524590165,0.1680327868852459,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.17903126916002451,0.04843654199877376,0.2814224402207235,0.0,0.18393623543838136,0.18025751072961374,0.12691600245248313
parahippocampal-rh,0.0,0.0372168284789644,0.12944983818770225,0.0,0.6262135922330098,0.042071197411003236,0.042071197411003236,0.12297734627831715
rostralanteriorcingulate-lh,0.0,0.2169474221541603,0.0,0.15211842776927004,0.013272077590607452,0.27462991322103114,0.21541602858601328,0.1276161306789178
rostralanteriorcingulate-rh,0.0,0.2031496062992126,0.0,0.15328083989501312,0.013648293963254593,0.2204724409448819,0.26246719160104987,0.14698162729658792
temporalpole-rh,0.0,0.15293383270911362,0.0,0.13046192259675407,0.04744069912609238,0.1560549313358302,0.17478152309612985,0.3383270911360799
