,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4451718494271686,0.14893617021276595,0.0,0.0,0.12193126022913257,0.0,0.10065466448445172,0.18330605564648117
frontalpole-rh,0.1833508956796628,0.43730242360379346,0.0,0.0,0.2244467860906217,0.0,0.05268703898840885,0.10221285563751317
insula-lh,0.0,0.0,0.8935064935064935,0.0,0.0,0.10649350649350649,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.5738317757009346,0.17943925233644858,0.2467289719626168,0.0,0.0
medialorbitofrontal-rh,0.13486238532110092,0.19724770642201836,0.0,0.08807339449541285,0.38807339449541284,0.07155963302752294,0.030275229357798167,0.08990825688073395
parahippocampal-rh,0.0,0.0,0.08779443254817987,0.28693790149892934,0.1670235546038544,0.4582441113490364,0.0,0.0
rostralanteriorcingulate-lh,0.1827485380116959,0.07309941520467836,0.0,0.0,0.054093567251461985,0.0,0.5014619883040936,0.18859649122807018
rostralanteriorcingulate-rh,0.21878025169409487,0.09777347531461762,0.0,0.0,0.09874152952565343,0.0,0.12197483059051308,0.462729912875121
