,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh
frontalpole-lh,0.5,0.1875,0.0,0.0,0.3125,0.0,0.0,0.0
frontalpole-rh,0.32142857142857145,0.32142857142857145,0.0,0.0,0.35714285714285715,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
inferiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.30526315789473685,0.21052631578947367,0.0,0.0,0.4842105263157895,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.3103448275862069,0.0,0.0,0.0,0.6896551724137931,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
