,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parsopercularis-rh,parsorbitalis-lh,temporalpole-lh
caudalmiddlefrontal-rh,0.8321167883211679,0.043795620437956206,0.0,0.06569343065693431,0.051094890510948905,0.0072992700729927005,0.0,0.0
frontalpole-lh,0.01818181818181818,0.5818181818181818,0.15454545454545454,0.0,0.07727272727272727,0.0,0.05454545454545454,0.11363636363636363
frontalpole-rh,0.0,0.2125,0.40625,0.03125,0.15,0.0,0.0,0.2
fusiform-lh,0.024054982817869417,0.006872852233676976,0.024054982817869417,0.5360824742268041,0.12027491408934708,0.19931271477663232,0.08934707903780069,0.0
parahippocampal-lh,0.019305019305019305,0.05019305019305019,0.07722007722007722,0.15057915057915058,0.3783783783783784,0.11196911196911197,0.08494208494208494,0.1274131274131274
parsopercularis-rh,0.0,0.0,0.0,0.2248062015503876,0.08914728682170543,0.686046511627907,0.0,0.0
parsorbitalis-lh,0.0,0.0736196319018405,0.0,0.17177914110429449,0.11042944785276074,0.0,0.6134969325153374,0.03067484662576687
temporalpole-lh,0.0,0.10824742268041238,0.14432989690721648,0.0,0.19072164948453607,0.0,0.04639175257731959,0.5103092783505154
