,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.32791033984092555,0.13882863340563992,0.05784526391901663,0.055314533622559656,0.06941431670281996,0.06832971800433839,0.12436731742588576,0.15798987707881418
frontalpole-rh,0.16165890816758358,0.2784595852729581,0.03977994075327973,0.03977994075327973,0.03977994075327973,0.03977994075327973,0.18154887854422344,0.21921286500211595
fusiform-lh,0.05714285714285714,0.033156966490299825,0.46455026455026455,0.05044091710758378,0.15908289241622575,0.09241622574955909,0.07125220458553792,0.07195767195767196
insula-rh,0.1191588785046729,0.07320872274143302,0.11137071651090343,0.20327102803738317,0.1440809968847352,0.15342679127725856,0.10825545171339564,0.08722741433021806
isthmuscingulate-rh,0.09259259259259259,0.0446343779677113,0.21415004748338082,0.08784425451092118,0.24453941120607786,0.13010446343779677,0.09259259259259259,0.09354226020892688
parahippocampal-rh,0.10274341043571812,0.05056481979558903,0.13986013986013987,0.10704679935449166,0.14846691769768694,0.23722431414739106,0.10274341043571812,0.11135018827326519
rostralanteriorcingulate-lh,0.12623130244436337,0.15870120394016782,0.07150674936154688,0.050711419190076615,0.07041225829989055,0.06895293688434878,0.23458591754834002,0.21889821233126597
rostralanteriorcingulate-rh,0.14374590700720366,0.17092337917485265,0.06548788474132286,0.0366732154551408,0.06385068762278978,0.06647020301244269,0.1974459724950884,0.2554027504911591
