,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6189889025893958,0.04130702836004932,0.0,0.0998766954377312,0.0376078914919852,0.11837237977805179,0.08384710234278668,0.0
frontalpole-rh,0.04639175257731959,0.3946980854197349,0.0,0.17525773195876287,0.0,0.12960235640648013,0.17525773195876287,0.07879234167893961
insula-lh,0.0,0.0,0.6695081967213115,0.0,0.11672131147540983,0.10491803278688525,0.06295081967213115,0.04590163934426229
insula-rh,0.10121716848174248,0.15374759769378604,0.0,0.4849455477258168,0.0,0.1236386931454196,0.1364509929532351,0.0
isthmuscingulate-rh,0.0431095406360424,0.0,0.12579505300353358,0.0,0.7985865724381626,0.0,0.03250883392226148,0.0
medialorbitofrontal-rh,0.09837781266352695,0.09314495028780743,0.0837257980115123,0.10204081632653061,0.0,0.39037153322867607,0.12244897959183673,0.10989010989010989
rostralanteriorcingulate-lh,0.0870712401055409,0.16094986807387862,0.0633245382585752,0.14182058047493404,0.029023746701846966,0.15435356200527706,0.32717678100263853,0.036279683377308705
rostralanteriorcingulate-rh,0.0,0.07967836257309942,0.05116959064327485,0.0,0.0,0.15497076023391812,0.041666666666666664,0.672514619883041
