,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.3793103448275862,0.0,0.27586206896551724,0.0,0.0,0.3448275862068966,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.4519774011299435,0.14689265536723164,0.05649717514124294,0.06779661016949153,0.0,0.14689265536723164,0.12994350282485875
parsopercularis-lh,0.07407407407407407,0.25,0.4074074074074074,0.09259259259259259,0.027777777777777776,0.08333333333333333,0.06481481481481481,0.0
parstriangularis-rh,0.0,0.11538461538461539,0.08653846153846154,0.41346153846153844,0.16346153846153846,0.019230769230769232,0.20192307692307693,0.0
rostralmiddlefrontal-rh,0.0,0.19117647058823528,0.014705882352941176,0.22058823529411764,0.3088235294117647,0.0,0.2647058823529412,0.0
superiorfrontal-lh,0.21052631578947367,0.0,0.3157894736842105,0.10526315789473684,0.0,0.3684210526315789,0.0,0.0
superiortemporal-lh,0.0,0.23478260869565218,0.043478260869565216,0.16521739130434782,0.1565217391304348,0.0,0.3217391304347826,0.0782608695652174
superiortemporal-rh,0.0,0.2391304347826087,0.0,0.0,0.0,0.0,0.08695652173913043,0.6739130434782609
