,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.5294117647058824,0.0,0.0,0.11764705882352941,0.0,0.0,0.0392156862745098,0.3137254901960784
parsopercularis-lh,0.0,0.3181818181818182,0.12727272727272726,0.17272727272727273,0.22727272727272727,0.06363636363636363,0.00909090909090909,0.08181818181818182
parstriangularis-rh,0.0,0.08823529411764706,0.41911764705882354,0.051470588235294115,0.08823529411764706,0.19852941176470587,0.007352941176470588,0.14705882352941177
rostralmiddlefrontal-lh,0.08080808080808081,0.21212121212121213,0.10101010101010101,0.2727272727272727,0.21212121212121213,0.020202020202020204,0.06060606060606061,0.04040404040404041
superiortemporal-lh,0.0,0.22608695652173913,0.12173913043478261,0.16521739130434782,0.3391304347826087,0.06086956521739131,0.008695652173913044,0.0782608695652174
superiortemporal-rh,0.0,0.04854368932038835,0.24271844660194175,0.0,0.04854368932038835,0.39805825242718446,0.0,0.2621359223300971
supramarginal-lh,0.08,0.04,0.06,0.14,0.04,0.0,0.64,0.0
supramarginal-rh,0.09701492537313433,0.05223880597014925,0.14925373134328357,0.014925373134328358,0.05223880597014925,0.23134328358208955,0.0,0.40298507462686567
