,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.4740740740740741,0.007407407407407408,0.0,0.14814814814814814,0.037037037037037035,0.1037037037037037,0.037037037037037035,0.1925925925925926
parsopercularis-lh,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.4144736842105263,0.2565789473684211,0.21052631578947367,0.0,0.0,0.11842105263157894
rostralmiddlefrontal-rh,0.11042944785276074,0.0,0.22699386503067484,0.39263803680981596,0.07975460122699386,0.0,0.0,0.1901840490797546
superiortemporal-lh,0.03333333333333333,0.006666666666666667,0.22666666666666666,0.1,0.4666666666666667,0.0,0.0,0.16666666666666666
superiortemporal-rh,0.18309859154929578,0.0,0.0,0.0,0.0,0.6619718309859155,0.14084507042253522,0.014084507042253521
supramarginal-lh,0.05555555555555555,0.018518518518518517,0.0,0.0,0.0,0.18518518518518517,0.7407407407407407,0.0
supramarginal-rh,0.17532467532467533,0.0,0.11688311688311688,0.2012987012987013,0.14935064935064934,0.006493506493506494,0.0,0.35064935064935066
