,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.3142857142857143,0.0,0.0,0.08979591836734693,0.09795918367346938,0.13877551020408163,0.09795918367346938,0.2612244897959184
frontalpole-lh,0.0,0.8018867924528302,0.19811320754716982,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.21367521367521367,0.7863247863247863,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.05474452554744526,0.0,0.0,0.3467153284671533,0.24087591240875914,0.040145985401459854,0.22262773722627738,0.0948905109489051
inferiortemporal-lh,0.0642570281124498,0.0,0.0,0.25301204819277107,0.3092369477911647,0.0,0.24899598393574296,0.12449799196787148
middletemporal-lh,0.23036649214659685,0.0,0.0,0.041884816753926704,0.010471204188481676,0.49214659685863876,0.005235602094240838,0.2198952879581152
parahippocampal-lh,0.06640625,0.0,0.0,0.25390625,0.2421875,0.0,0.33984375,0.09765625
temporalpole-lh,0.1694915254237288,0.0,0.0,0.12203389830508475,0.14576271186440679,0.08813559322033898,0.1152542372881356,0.3593220338983051
