,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.56,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.24
frontalpole-rh,0.13636363636363635,0.48484848484848486,0.0,0.0,0.0,0.0,0.16666666666666666,0.21212121212121213
fusiform-lh,0.0,0.0,0.65,0.1625,0.175,0.0125,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.15,0.65,0.2,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.13333333333333333,0.19047619047619047,0.5333333333333333,0.14285714285714285,0.0,0.0
parahippocampal-rh,0.0,0.0,0.07042253521126761,0.0,0.2535211267605634,0.676056338028169,0.0,0.0
rostralanteriorcingulate-lh,0.1686746987951807,0.20481927710843373,0.0,0.0,0.0,0.0,0.5903614457831325,0.03614457831325301
rostralanteriorcingulate-rh,0.2328767123287671,0.1095890410958904,0.0,0.0,0.0,0.0,0.0547945205479452,0.6027397260273972
