,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
frontalpole-rh,0.13793103448275862,0.1724137931034483,0.0,0.1724137931034483,0.1724137931034483,0.0,0.1724137931034483,0.1724137931034483
isthmuscingulate-rh,0.0,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0
lateralorbitofrontal-rh,0.125,0.1875,0.0,0.21875,0.15625,0.0,0.15625,0.15625
medialorbitofrontal-rh,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
pericalcarine-lh,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0
rostralanteriorcingulate-lh,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
rostralanteriorcingulate-rh,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
