,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2257360959651036,0.14776444929116686,0.06652126499454744,0.06461286804798255,0.1613958560523446,0.0831515812431843,0.1079607415485278,0.14285714285714285
frontalpole-rh,0.15813953488372093,0.19738372093023257,0.08459302325581396,0.07674418604651163,0.16511627906976745,0.10232558139534884,0.10930232558139535,0.1063953488372093
insula-rh,0.07565588773642465,0.08999389871873094,0.23794996949359365,0.19371568029286151,0.08389261744966443,0.22696766320927395,0.057962172056131786,0.0338621110433191
isthmuscingulate-rh,0.06790645252183714,0.07495069033530571,0.17836010143702452,0.29304029304029305,0.07551422936038321,0.22936038320653707,0.05156382079459002,0.029304029304029304
medialorbitofrontal-lh,0.1616052060737527,0.153470715835141,0.07348156182212581,0.07158351409978309,0.2239696312364425,0.09002169197396963,0.1022234273318872,0.12364425162689804
parahippocampal-rh,0.07840649581324537,0.09033240294341538,0.1882770870337478,0.20654656178634864,0.0852575488454707,0.24384673940624207,0.06368941892920578,0.04364374524232428
rostralanteriorcingulate-lh,0.15384615384615385,0.1452991452991453,0.07226107226107226,0.06954156954156954,0.1456876456876457,0.09595959595959595,0.19347319347319347,0.12393162393162394
rostralanteriorcingulate-rh,0.1808695652173913,0.12521739130434784,0.03721739130434783,0.034782608695652174,0.15721739130434784,0.058434782608695654,0.10956521739130434,0.296695652173913
