,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2084674424362466,0.16860609061648923,0.05323099777172567,0.11141371626640258,0.13097301312205992,0.11686060906164893,0.06957167615746472,0.14087645456796236
frontalpole-lh,0.16622308250665377,0.192112267118316,0.056375514154367284,0.13622066295669005,0.13138156302927656,0.09944350350834745,0.09533026857004596,0.12291313815630293
frontalpole-rh,0.1005142589995325,0.10892940626460963,0.36231884057971014,0.13417484805984103,0.06872370266479663,0.06965871902758299,0.07900888265544646,0.0766713417484806
isthmuscingulate-rh,0.11695306488843293,0.14593485509104898,0.07309566555527058,0.26776096434983326,0.12208258527827648,0.046165683508591945,0.1569633239292126,0.07104385739933317
medialorbitofrontal-lh,0.1600119189511323,0.16179976162097737,0.043802145411203815,0.14064362336114422,0.22765196662693682,0.07300357568533969,0.09117997616209773,0.10190703218116806
paracentral-lh,0.15090673575129535,0.13115284974093264,0.04825129533678756,0.05667098445595855,0.07739637305699482,0.32156735751295334,0.04145077720207254,0.17260362694300518
parahippocampal-rh,0.1015929203539823,0.1415929203539823,0.059823008849557525,0.21876106194690265,0.1104424778761062,0.04530973451327434,0.27893805309734515,0.04353982300884956
rostralanteriorcingulate-rh,0.17816455696202532,0.15886075949367087,0.05126582278481013,0.08575949367088608,0.10632911392405063,0.17056962025316455,0.037658227848101265,0.21139240506329113
