,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.34418604651162793,0.018604651162790697,0.29069767441860467,0.0,0.0,0.0,0.0,0.34651162790697676
frontalpole-lh,0.010460251046025104,0.39330543933054396,0.08472803347280335,0.11401673640167365,0.0700836820083682,0.1098326359832636,0.07635983263598327,0.1412133891213389
frontalpole-rh,0.07639751552795031,0.0515527950310559,0.32919254658385094,0.14161490683229813,0.04161490683229813,0.1658385093167702,0.05403726708074534,0.13975155279503104
lateralorbitofrontal-lh,0.0,0.11133200795228629,0.22266401590457258,0.25347912524850896,0.06660039761431412,0.24950298210735586,0.08648111332007952,0.009940357852882704
medialorbitofrontal-lh,0.0,0.1670886075949367,0.16455696202531644,0.1670886075949367,0.1670886075949367,0.1670886075949367,0.1670886075949367,0.0
parahippocampal-rh,0.0,0.10037174721189591,0.24442379182156135,0.2342007434944238,0.062267657992565055,0.2695167286245353,0.08085501858736059,0.008364312267657992
rostralanteriorcingulate-lh,0.0,0.15289256198347106,0.1756198347107438,0.17768595041322313,0.1384297520661157,0.17768595041322313,0.17768595041322313,0.0
rostralanteriorcingulate-rh,0.16482300884955753,0.14491150442477876,0.25331858407079644,0.01327433628318584,0.0,0.012168141592920354,0.0,0.41150442477876104
