,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3277777777777778,0.08333333333333333,0.24722222222222223,0.0,0.011111111111111112,0.0,0.0,0.33055555555555555
frontalpole-lh,0.055077452667814115,0.27882960413080893,0.0017211703958691911,0.05679862306368331,0.23407917383820998,0.08261617900172118,0.07056798623063683,0.22030981067125646
frontalpole-rh,0.1891304347826087,0.0,0.4326086956521739,0.0391304347826087,0.0,0.1391304347826087,0.0,0.2
lateralorbitofrontal-lh,0.0,0.1259259259259259,0.05925925925925926,0.2777777777777778,0.1259259259259259,0.2851851851851852,0.1259259259259259,0.0
medialorbitofrontal-lh,0.011928429423459244,0.27236580516898606,0.0,0.06560636182902585,0.27037773359840955,0.09542743538767395,0.08151093439363817,0.20278330019880716
parahippocampal-rh,0.0,0.08207705192629816,0.10385259631490787,0.1273031825795645,0.08207705192629816,0.5125628140703518,0.06867671691792294,0.023450586264656615
rostralanteriorcingulate-lh,0.0,0.2028985507246377,0.0,0.15942028985507245,0.2028985507246377,0.2028985507246377,0.19806763285024154,0.033816425120772944
rostralanteriorcingulate-rh,0.17629629629629628,0.18666666666666668,0.13925925925925925,0.0,0.14814814814814814,0.017777777777777778,0.007407407407407408,0.3244444444444444
