,Fp1,FC5,TP9,CP5,FT10,F8,AF7,TP7
Fp1,0.4927536231884058,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0
FC5,0.0,0.5918367346938775,0.0,0.0,0.0,0.0,0.40816326530612246,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.06529850746268656,0.26492537313432835,0.0,0.0,0.0,0.0,0.6697761194029851,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
