,Fp1,FC5,TP9,CP5,FT10,F8,AF7,TP7
Fp1,0.6397449521785334,0.0669500531349628,0.0,0.0,0.0,0.0,0.29330499468650373,0.0
FC5,0.14628297362110312,0.513189448441247,0.0,0.0,0.0,0.0,0.3405275779376499,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.27054108216432865,0.14428857715430862,0.0,0.0,0.0,0.0,0.5851703406813628,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
