,Fp1,F7,FT9,TP9,CP5,TP7,C2,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.68,0.0,0.18666666666666668,0.0,0.13333333333333333,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.1411764705882353,0.0,0.4808823529411765,0.0,0.3779411764705882,0.0,0.0
CP5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TP7,0.0,0.09618104667609619,0.0,0.3635077793493635,0.0,0.4893917963224894,0.05091937765205092,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.4175824175824176,0.5824175824175825,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
