,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,P1,P5,PO7,POz,PO4,PO8,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.2701041944963933,0.0,0.0,0.0,0.028052364413572,0.025915041410633183,0.044349452310980496,0.042212129308041677,0.0,0.0,0.0,0.0,0.05850921720545017,0.09003473149879776,0.016297087897408497,0.0,0.01015228426395939,0.0,0.0,0.002938819129040876,0.0,0.0,0.0,0.026983702912102593,0.0,0.0,0.0,0.04141063318193962,0.08576008549292012,0.0,0.018701576275714667,0.0005343307507347048,0.01576275714667379,0.09003473149879776,0.0,0.010419449639326743,0.0,0.0,0.0,0.0,0.038738979428266096,0.0,0.04675394068928667,0.009350788137857334,0.002938819129040876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019770237777184077,0.004274646005877639,0.0
F3,0.0,0.18252371371083645,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.03794193733831561,0.013940787582638689,0.02874389192296637,0.006898534061511929,0.0025869502730669733,0.032480597872951995,0.0077608508192009195,0.022276516240298937,0.03765449841908594,0.0,0.032911756251796494,0.03406151192871515,0.0,0.031618281115263006,0.0,0.0,0.025869502730669732,0.03176200057487784,0.040672607070997416,0.03736705949985628,0.013940787582638689,0.0,0.0,0.0,0.02242023569991377,0.023857430296062087,0.036935901121011784,0.019977004886461626,0.009629203794193734,0.042828398965219894,0.00862316757688991,0.01020408163265306,0.0,0.011497556769186549,0.0031618281115263006,0.0,0.049583213567116986,0.010491520551882724,0.008048289738430584,0.0,0.014084507042253521,0.029031330842196033,0.0,0.0,0.002012072434607646,0.0,0.0,0.04843345789019833
F7,0.0,0.02018966044661976,0.15356378097277454,0.02294279596206791,0.0,0.0018354236769654328,0.000611807892321811,0.00948302233098807,0.04354032833690221,0.0028551034975017845,0.021617212195370654,0.012338125828489855,0.0,0.04690527174467217,0.013561741613133477,0.016110941164474354,0.004588559192413582,0.015091261343938003,0.046293463852350364,0.020393596410727032,0.0,0.01896604466197614,0.0027531355154481493,0.0020393596410727033,0.026715611298052413,0.043948200265116755,0.024982155603140613,0.037626185377791374,0.0,0.01284796573875803,0.002447231569287244,0.001937391659019068,0.043642296318955845,0.01009483022330988,0.03783012134189864,0.04772101560110126,0.0,0.053635158560212094,0.001223615784643622,0.020801468338941573,0.0,0.003874783318038136,0.02110737228510248,0.0005098399102681758,0.0,0.0036708473539308656,0.0028551034975017845,0.03803405730600591,0.0014275517487508922,0.03783012134189864,0.0,0.0,0.020495564392780666,0.0,0.00672988681553992,0.0223309880697461
FT9,0.0,0.0,0.03091379545145036,0.10268282718235054,0.03118616369331336,0.0012256570883834945,0.02478551000953289,0.041399972763175814,0.0032684189023559854,0.0,0.030369058967724363,0.010077624948930955,0.0,0.011848018521040447,0.0,0.0,0.0,0.006264469562848972,0.012256570883834944,0.0,0.04861773117254528,0.0038131553860819827,0.0,0.048209178809750786,0.0,0.01334604385128694,0.016342094511779925,0.009941440827999455,0.03949339507013482,0.01729538335830042,0.07108811112624268,0.0443960234236688,0.011984202641971945,0.0,0.0,0.03731444913523083,0.0,0.014026964455944436,0.0649598256843252,0.003540787144218984,0.0,0.022878932316491896,0.04058286803758682,0.015388805665259431,0.0,0.0,0.0,0.009941440827999455,0.023559852921149396,0.006264469562848972,0.027509192428162875,0.034318398474737846,0.0,0.025738798856053385,0.04317036633528531,0.0
FC5,0.014254082479933573,0.0,0.0,0.03196789371713258,0.15471907002491006,0.02075837254359258,0.04511486299474121,0.07334624965402713,0.0,0.02394132300027678,0.0,0.0,0.0,0.0,0.014530860780514807,0.00941046221976197,0.025740381954054804,0.007888181566565181,0.0,0.0,0.03086078051480764,0.0,0.0,0.01591475228342098,0.013838915029061722,0.0,0.0,0.006089122612787158,0.02241904234707999,0.03016883476335455,0.03667312482701356,0.05217270965956269,0.0,0.0,0.0015222806531967894,0.0,0.021450318295045668,0.0,0.04027124273456961,0.006089122612787158,0.010794353722668144,0.043454193191253807,0.0,0.011486299474121229,0.0,0.010655964572377526,0.009272073069471353,0.001245502352615555,0.04414613894270689,0.0,0.05438693606421256,0.05272626626072516,0.0,0.044976473844450596,0.01729864378632715,0.00041516745087185166
FC1,0.03164556962025317,0.0,0.005329780146568954,0.002331778814123917,0.049966688874083946,0.3627581612258494,0.010992671552298468,0.010992671552298468,0.0,0.0,0.03164556962025317,0.0,0.0,0.0,0.0,0.0,0.003997335109926716,0.023317788141239172,0.0,0.0,0.038640906062624915,0.07495003331112592,0.01698867421718854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002331778814123917,0.012991339107261825,0.0,0.0,0.002331778814123917,0.0,0.009327115256495669,0.029313790806129246,0.0036642238507661557,0.0,0.023317788141239172,0.022651565622918056,0.07228514323784144,0.0,0.0,0.00033311125916055963,0.0,0.0,0.02798134576948701,0.012991339107261825,0.03697534976682212,0.02698201199200533,0.015989340439706862,0.010992671552298468,0.02598267821452365,0.0
C3,0.020582765034097953,0.0,0.0004959702417854929,0.023062616243025417,0.04042157470551767,0.004091754494730316,0.1448233106013639,0.04848109113453193,0.0,0.036081835089894605,0.0,0.032610043397396156,0.01735895846249225,0.0,0.01078735275883447,0.007191568505889647,0.04414135151890886,0.0,0.0,0.0,0.022690638561686297,0.0,0.0,0.011779293242405457,0.007191568505889647,0.0,0.021078735275883446,0.007563546187228766,0.029882207067575946,0.027030378177309362,0.03694978301301922,0.03831370117792932,0.0013639181649101053,0.0,0.0,0.0,0.02207067575945443,0.0,0.033353998760074395,0.01227526348419095,0.0,0.0472411655300682,0.0,0.0043397396156230625,0.0,0.011159330440173589,0.006075635461872288,0.0,0.04761314321140732,0.0,0.04810911345319281,0.04922504649721017,0.0,0.07799132052076875,0.006571605703657781,0.0
T7,0.01656754460492778,0.0,0.010089209855564996,0.03271028037383177,0.05586236193712829,0.003292268479184367,0.04110025488530161,0.13222175021240443,0.0,0.015186915887850467,0.0,0.0,0.0,0.017948173322005097,0.009770603228547154,0.005841121495327103,0.025169923534409517,0.012638062871707732,0.0,0.0,0.028037383177570093,0.0,0.0,0.036639762107051825,0.006690739167374681,0.0,0.0,0.013912489379779099,0.026762956669498725,0.03313508920985556,0.03833899745114698,0.05819881053525913,0.0,0.017948173322005097,0.0,0.0004248088360237893,0.017948173322005097,0.0,0.0415250637213254,0.0,0.007327952421410365,0.0395072217502124,0.017310960067969415,0.02187765505522515,0.0,0.008177570093457943,0.005734919286321156,0.0,0.04003823279524214,0.000637213254035684,0.04672897196261682,0.048428207306711976,0.0,0.047684791843670346,0.01858538657604078,0.0
TP9,0.0,0.038467142648987325,0.06207198018359318,0.0032055952207489437,0.0,0.0,0.0,0.0,0.08349118461314294,0.01675652047209675,0.017776482587789598,0.0,0.0,0.05930351158385546,0.0016027976103744719,0.025499052892321142,0.011219583272621302,0.0,0.07256301908786245,0.02477050852396911,0.0,0.022584875418913013,0.0,0.00014570887367040654,0.03963281363835058,0.06280052455194521,0.03686434503861285,0.04152702899606586,0.0,0.0,0.0,0.0,0.04152702899606586,0.027101850502695615,0.06673466414104619,0.0469182573218709,0.012676672009325369,0.0738743989508961,0.0,0.0,0.0,0.002477050852396911,0.008013988051872359,0.0,0.0,0.0,0.011073874398950896,0.014862305114381465,0.0,0.02987031910243334,0.0,0.0,0.0,0.0,0.0,0.0445869153431444
CP5,0.0,0.013102282333051564,0.003663003663003663,0.0,0.02465483234714004,0.0,0.04170188785573401,0.020710059171597635,0.015919977458438997,0.20005635390250776,0.006621583544660468,0.04001127078050155,0.0,0.01014370245139476,0.012397858551704706,0.026908988447449985,0.03169907016060862,0.0,0.008312200619892927,0.0007044237813468582,0.0,0.0,0.020146520146520148,0.015638207945900255,0.026908988447449985,0.03493941955480417,0.04846435615666385,0.01267962806424345,0.0,0.04508312200619893,0.0039447731755424065,0.009721048182586645,0.0,0.017610594533671458,0.020710059171597635,0.0,0.04902789518174133,0.009439278670047901,0.0,0.0,0.0,0.027472527472527472,0.0,0.004367427444350521,0.0,0.011270780501549732,0.04113834883065652,0.009157509157509158,0.008875739644970414,0.01366582135812905,0.0039447731755424065,0.006903353057199211,0.0008453085376162299,0.03606649760495914,0.028740490278951817,0.03663003663003663
