,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.4777777777777778,0.12222222222222222,0.0,0.2777777777777778,0.0,0.1111111111111111,0.0,0.011111111111111112
frontalpole-rh,0.08227848101265822,0.5759493670886076,0.0,0.13924050632911392,0.05063291139240506,0.1518987341772152,0.0,0.0
fusiform-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.20512820512820512,0.15384615384615385,0.0,0.46153846153846156,0.07692307692307693,0.05982905982905983,0.0,0.042735042735042736
parahippocampal-rh,0.0,0.2608695652173913,0.0,0.391304347826087,0.34782608695652173,0.0,0.0,0.0
temporalpole-lh,0.1111111111111111,0.20634920634920634,0.0,0.07142857142857142,0.0,0.6111111111111112,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.9891304347826086
