,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.5864779874213837,0.11477987421383648,0.10534591194968554,0.03930817610062893,0.13679245283018868,0.015723270440251572,0.0,0.0015723270440251573
frontalpole-rh,0.0931174089068826,0.747638326585695,0.0,0.03913630229419703,0.029689608636977057,0.07827260458839407,0.0,0.012145748987854251
fusiform-rh,0.07730061349693251,0.0,0.5141104294478528,0.0,0.32883435582822085,0.0638036809815951,0.015950920245398775,0.0
parahippocampal-lh,0.04006677796327212,0.038397328881469114,0.0,0.7495826377295493,0.0667779632721202,0.05008347245409015,0.0,0.05509181969949917
parahippocampal-rh,0.08491508491508491,0.023976023976023976,0.24075924075924077,0.04495504495504495,0.5044955044955045,0.07492507492507493,0.025974025974025976,0.0
temporalpole-lh,0.016706443914081145,0.07159904534606205,0.059665871121718374,0.0405727923627685,0.08949880668257756,0.6992840095465394,0.022673031026252982,0.0
temporalpole-rh,0.0,0.0,0.015100671140939598,0.0,0.0436241610738255,0.03523489932885906,0.8389261744966443,0.06711409395973154
transversetemporal-rh,0.0,0.016975308641975308,0.0,0.041666666666666664,0.0,0.0,0.05864197530864197,0.8827160493827161
