,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.42810457516339867,0.0661764705882353,0.04084967320261438,0.10702614379084967,0.22549019607843138,0.03758169934640523,0.07924836601307189,0.015522875816993464
frontalpole-lh,0.0796277145811789,0.40020682523267836,0.1809720785935884,0.0641158221302999,0.08686659772492245,0.14788004136504654,0.025853154084798345,0.014477766287487074
frontalpole-rh,0.043355325164938736,0.15739868049010367,0.5249764373232799,0.06691800188501414,0.0706880301602262,0.07445805843543826,0.007540056550424128,0.05466540999057493
isthmuscingulate-rh,0.10755555555555556,0.05333333333333334,0.064,0.43733333333333335,0.1671111111111111,0.04533333333333334,0.06755555555555555,0.057777777777777775
parahippocampal-rh,0.18162544169611308,0.058657243816254416,0.0558303886925795,0.13498233215547703,0.42402826855123676,0.028268551236749116,0.0812720848056537,0.0353356890459364
temporalpole-lh,0.05088495575221239,0.16150442477876106,0.09292035398230089,0.05641592920353982,0.0420353982300885,0.5652654867256637,0.012168141592920354,0.018805309734513276
temporalpole-rh,0.07515030060120241,0.023046092184368736,0.004008016032064128,0.07214428857715431,0.09819639278557114,0.013026052104208416,0.5070140280561122,0.20741482965931865
transversetemporal-rh,0.014677103718199608,0.009784735812133072,0.04794520547945205,0.05870841487279843,0.043052837573385516,0.02054794520547945,0.1888454011741683,0.6164383561643836
