,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.498015873015873,0.251984126984127,0.0,0.0,0.03670634920634921,0.0,0.09126984126984126,0.12202380952380952
frontalpole-rh,0.20047355958958168,0.47908445146014206,0.0,0.016574585635359115,0.04104183109707971,0.0023677979479084454,0.0962904498816101,0.16416732438831885
fusiform-lh,0.0,0.0009174311926605505,0.4743119266055046,0.26697247706422017,0.0,0.2,0.05779816513761468,0.0
isthmuscingulate-rh,0.0,0.02204585537918871,0.23809523809523808,0.4532627865961199,0.024691358024691357,0.1931216931216931,0.06613756613756613,0.0026455026455026454
parahippocampal-rh,0.05488621151271754,0.0749665327978581,0.0,0.028112449799196786,0.7376171352074966,0.0,0.09103078982597054,0.013386880856760375
pericalcarine-rh,0.0,0.0020512820512820513,0.2317948717948718,0.24717948717948718,0.0,0.4461538461538462,0.07282051282051281,0.0
rostralanteriorcingulate-lh,0.07710280373831775,0.10514018691588785,0.050623052959501556,0.061526479750778816,0.0514018691588785,0.061526479750778816,0.4680685358255452,0.12461059190031153
rostralanteriorcingulate-rh,0.11142587346553352,0.1954674220963173,0.0,0.0028328611898017,0.009442870632672332,0.0,0.13503305004721436,0.5457979225684608
