,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.5906432748538012,0.18128654970760233,0.0,0.0,0.06432748538011696,0.0,0.14035087719298245,0.023391812865497075
frontalpole-lh,0.116,0.56,0.084,0.0,0.124,0.0,0.1,0.016
frontalpole-rh,0.0,0.5121951219512195,0.4878048780487805,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.06818181818181818,0.2196969696969697,0.0,0.0,0.4166666666666667,0.0,0.2196969696969697,0.07575757575757576
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
temporalpole-rh,0.0972972972972973,0.12432432432432433,0.0,0.0,0.14594594594594595,0.0,0.40540540540540543,0.22702702702702704
transversetemporal-rh,0.013986013986013986,0.013986013986013986,0.0,0.0,0.06993006993006994,0.006993006993006993,0.26573426573426573,0.6293706293706294
