,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.8704793944491169,0.0,0.004205214465937763,0.025231286795626577,0.05214465937762826,0.002523128679562658,0.03532380151387721,0.010092514718250631
frontalpole-rh,0.0,0.27065217391304347,0.17572463768115942,0.08985507246376812,0.13949275362318841,0.0782608695652174,0.1721014492753623,0.07391304347826087
insula-rh,0.0011278195488721805,0.1830827067669173,0.29097744360902256,0.11541353383458647,0.22556390977443608,0.05225563909774436,0.09135338345864662,0.040225563909774435
isthmuscingulate-rh,0.014895729890764648,0.12413108242303873,0.15342601787487586,0.3560079443892751,0.1618669314796425,0.06901688182720954,0.08987090367428004,0.030784508440913606
parahippocampal-rh,0.02330097087378641,0.15184466019417475,0.23611650485436894,0.1266019417475728,0.32155339805825245,0.05398058252427185,0.069126213592233,0.017475728155339806
pericalcarine-lh,0.0022010271460014674,0.15847395451210564,0.10198092443140132,0.10198092443140132,0.10198092443140132,0.36096845194424065,0.1401320616287601,0.032281731474688186
rostralanteriorcingulate-lh,0.020087336244541485,0.20567685589519652,0.10436681222707424,0.07729257641921397,0.07685589519650655,0.08340611353711791,0.29475982532751094,0.13755458515283842
rostralanteriorcingulate-rh,0.009446693657219974,0.1349527665317139,0.06950067476383266,0.04183535762483131,0.029014844804318488,0.02834008097165992,0.21120107962213225,0.4757085020242915
