,frontalpole-lh,frontalpole-rh,fusiform-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.47262569832402235,0.13072625698324022,0.08770949720670392,0.053631284916201116,0.024581005586592177,0.10446927374301676,0.08435754189944134,0.04189944134078212
frontalpole-rh,0.12266112266112267,0.44854469854469853,0.030665280665280667,0.062370062370062374,0.0,0.031185031185031187,0.0,0.30457380457380456
fusiform-rh,0.048695098663271805,0.018141311266709103,0.2873965626989179,0.17122851686823679,0.1218968809675366,0.22756206238064927,0.06492679821769573,0.06015276893698281
insula-rh,0.03690888119953864,0.04536716647443291,0.20684352172241446,0.2629757785467128,0.1437908496732026,0.20069204152249134,0.0,0.10342176086120723
isthmuscingulate-rh,0.018054985638079606,0.0,0.15798112433319655,0.15346737792367665,0.3742306114074682,0.16331555190808372,0.0734509643003693,0.05949938448912597
parahippocampal-rh,0.05895618556701031,0.01804123711340206,0.23292525773195877,0.16817010309278352,0.12757731958762886,0.2503221649484536,0.07570876288659793,0.06829896907216494
pericalcarine-lh,0.10340041637751561,0.0,0.1443442054129077,0.0,0.12560721721027066,0.16585704371963914,0.4607911172796669,0.0
rostralanteriorcingulate-rh,0.0336832895888014,0.2545931758530184,0.08530183727034121,0.1194225721784777,0.06430446194225722,0.09536307961504811,0.0,0.347331583552056
