,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5856,0.0176,0.0976,0.1056,0.0752,0.0352,0.0832,0.0
frontalpole-lh,0.021359223300970873,0.7029126213592233,0.031067961165048542,0.16893203883495145,0.001941747572815534,0.05631067961165048,0.017475728155339806,0.0
frontalpole-rh,0.07220216606498195,0.019253910950661854,0.4993983152827918,0.15162454873646208,0.0914560770156438,0.036101083032490974,0.056558363417569195,0.07340553549939831
medialorbitofrontal-lh,0.09183673469387756,0.11224489795918367,0.17091836734693877,0.4375,0.04846938775510204,0.03571428571428571,0.0778061224489796,0.025510204081632654
rostralanteriorcingulate-lh,0.08626198083067092,0.004792332268370607,0.1182108626198083,0.054313099041533544,0.6086261980830671,0.09424920127795527,0.022364217252396165,0.011182108626198083
rostralanteriorcingulate-rh,0.039832285115303984,0.04821802935010482,0.05870020964360587,0.039832285115303984,0.11530398322851153,0.6666666666666666,0.0,0.031446540880503145
temporalpole-lh,0.08964451313755796,0.017001545595054096,0.07573415765069552,0.09891808346213292,0.021638330757341576,0.0015455950540958269,0.6197836166924265,0.07573415765069552
temporalpole-rh,0.006791171477079796,0.0,0.11035653650254669,0.04074702886247878,0.015280135823429542,0.03225806451612903,0.0730050933786078,0.7215619694397284
