,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.313953488372093,0.06395348837209303,0.1569767441860465,0.20348837209302326,0.0755813953488372,0.01744186046511628,0.1686046511627907,0.0
frontalpole-lh,0.1267605633802817,0.2112676056338028,0.22535211267605634,0.19718309859154928,0.014084507042253521,0.09859154929577464,0.1267605633802817,0.0
frontalpole-rh,0.1210762331838565,0.07174887892376682,0.3183856502242152,0.2825112107623318,0.08520179372197309,0.04035874439461883,0.08071748878923767,0.0
medialorbitofrontal-lh,0.15555555555555556,0.07111111111111111,0.28,0.30666666666666664,0.08,0.02666666666666667,0.08,0.0
rostralanteriorcingulate-lh,0.1271186440677966,0.025423728813559324,0.19491525423728814,0.1864406779661017,0.3135593220338983,0.0,0.09322033898305085,0.059322033898305086
rostralanteriorcingulate-rh,0.0,0.08771929824561403,0.12280701754385964,0.07017543859649122,0.0,0.7192982456140351,0.0,0.0
temporalpole-lh,0.20155038759689922,0.08527131782945736,0.13953488372093023,0.13953488372093023,0.06976744186046512,0.007751937984496124,0.35658914728682173,0.0
temporalpole-rh,0.1,0.0,0.0,0.0,0.45,0.0,0.0,0.45
