,frontalpole-lh,frontalpole-rh,paracentral-lh,paracentral-rh,postcentral-lh,precentral-lh,precuneus-lh,superiorparietal-lh
frontalpole-lh,0.5391705069124424,0.1935483870967742,0.013824884792626729,0.0,0.03686635944700461,0.07373271889400922,0.07373271889400922,0.06912442396313365
frontalpole-rh,0.3619047619047619,0.45714285714285713,0.0,0.0,0.009523809523809525,0.047619047619047616,0.0761904761904762,0.047619047619047616
paracentral-lh,0.011848341232227487,0.0,0.2109004739336493,0.12559241706161137,0.1872037914691943,0.17772511848341233,0.12322274881516587,0.16350710900473933
paracentral-rh,0.0,0.0,0.21403508771929824,0.23508771929824562,0.19649122807017544,0.14035087719298245,0.0912280701754386,0.12280701754385964
postcentral-lh,0.02252252252252252,0.006756756756756757,0.17792792792792791,0.11261261261261261,0.20945945945945946,0.18018018018018017,0.12612612612612611,0.16441441441441443
precentral-lh,0.044543429844097995,0.015590200445434299,0.1514476614699332,0.07126948775055679,0.1603563474387528,0.20935412026726058,0.1603563474387528,0.1870824053452116
precuneus-lh,0.056657223796033995,0.028328611898016998,0.12464589235127478,0.06232294617563739,0.1359773371104816,0.18696883852691218,0.21529745042492918,0.18980169971671387
superiorparietal-lh,0.04523809523809524,0.016666666666666666,0.14523809523809525,0.06904761904761905,0.15476190476190477,0.1976190476190476,0.16904761904761906,0.20238095238095238
