,Fp1,FT9,T7,TP9,Fp2,AF7,AFz,TP7
Fp1,0.3253012048192771,0.0,0.0,0.0,0.3373493975903614,0.3373493975903614,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.275,0.0,0.0,0.0,0.36,0.365,0.0,0.0
AF7,0.270935960591133,0.0,0.0,0.0,0.35960591133004927,0.3694581280788177,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
