,Fp1,Fz,T8,F8,PO7,FT8,AF8,FCz
Fp1,0.49606299212598426,0.0,0.0,0.0,0.0,0.0,0.5039370078740157,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.5808383233532934,0.41916167664670656,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.5071428571428571,0.4928571428571429,0.0,0.0
AF8,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
