,Fp1,FT9,T7,TP9,F8,Fp2,AF7,TP7
Fp1,0.4552238805970149,0.0,0.0,0.0,0.2462686567164179,0.29850746268656714,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.358695652173913,0.0,0.0,0.0,0.34782608695652173,0.29347826086956524,0.0,0.0
Fp2,0.38461538461538464,0.0,0.0,0.0,0.2403846153846154,0.375,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
