,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.36363636363636365,0.03636363636363636,0.0,0.0,0.16363636363636364,0.03636363636363636,0.21818181818181817,0.18181818181818182
caudalmiddlefrontal-rh,0.029411764705882353,0.6617647058823529,0.0,0.07352941176470588,0.0,0.23529411764705882,0.0,0.0
inferiorparietal-rh,0.0,0.0,0.7027027027027027,0.0,0.2972972972972973,0.0,0.0,0.0
parsopercularis-lh,0.0,0.10638297872340426,0.0,0.7872340425531915,0.0,0.10638297872340426,0.0,0.0
rostralmiddlefrontal-lh,0.1506849315068493,0.0,0.1643835616438356,0.0,0.3835616438356164,0.0,0.1506849315068493,0.1506849315068493
rostralmiddlefrontal-rh,0.05263157894736842,0.42105263157894735,0.0,0.13157894736842105,0.0,0.39473684210526316,0.0,0.0
superiortemporal-lh,0.26,0.0,0.0,0.0,0.22,0.0,0.28,0.24
supramarginal-lh,0.24,0.0,0.0,0.0,0.22,0.0,0.28,0.26
