,Fp1,FT9,TP9,F8,Fp2,AF7,AF3,AF8
Fp1,0.3446327683615819,0.0,0.0,0.0,0.3163841807909605,0.0,0.3389830508474576,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.33532934131736525,0.0,0.0,0.0,0.32934131736526945,0.0,0.33532934131736525,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.33879781420765026,0.0,0.0,0.0,0.30601092896174864,0.0,0.3551912568306011,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
