,Fp1,TP9,F8,Fp2,AF7,AFz,AF8,F2
Fp1,0.5098039215686274,0.0,0.0,0.23529411764705882,0.0,0.2549019607843137,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.2857142857142857,0.35714285714285715,0.0,0.35714285714285715,0.0,0.0
Fp2,0.2553191489361702,0.0,0.0851063829787234,0.3404255319148936,0.0,0.3191489361702128,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.12931034482758622,0.0,0.034482758620689655,0.13793103448275862,0.0,0.6982758620689655,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
