,Fp1,FT9,Fp2,AF7,AF3,F6,AF8,F2
Fp1,0.4787985865724382,0.0,0.43462897526501765,0.08657243816254417,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.45724907063197023,0.0,0.45539033457249073,0.08736059479553904,0.0,0.0,0.0,0.0
AF7,0.3333333333333333,0.0,0.3202614379084967,0.3464052287581699,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.551440329218107,0.43621399176954734,0.0,0.012345679012345678
F6,0.0,0.0,0.0,0.0,0.4296875,0.5703125,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334
