,Fp1,TP9,F8,Fp2,AF7,AFz,AF8,F2
Fp1,0.4,0.0,0.0,0.1,0.0,0.0,0.5,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.0,0.6153846153846154,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
