,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.650103519668737,0.0,0.07246376811594203,0.0,0.07246376811594203,0.0,0.09109730848861283,0.11387163561076605
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.05871886120996441,0.0,0.28647686832740216,0.1298932384341637,0.28647686832740216,0.21530249110320285,0.023131672597864767,0.0
lateraloccipital-rh,0.0,0.0,0.12521739130434784,0.40695652173913044,0.12521739130434784,0.3426086956521739,0.0,0.0
parahippocampal-lh,0.05871886120996441,0.0,0.28647686832740216,0.1298932384341637,0.28647686832740216,0.21530249110320285,0.023131672597864767,0.0
pericalcarine-lh,0.0,0.0,0.1466992665036675,0.24205378973105135,0.1466992665036675,0.46454767726161367,0.0,0.0
rostralanteriorcingulate-lh,0.19008264462809918,0.0,0.06198347107438017,0.0,0.06198347107438017,0.0,0.6859504132231405,0.0
rostralanteriorcingulate-rh,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.625
