,Fp1,F7,TP10,F8,Fp2,AF7,F6,AF4
Fp1,0.4438976377952756,0.0,0.0,0.045275590551181105,0.3080708661417323,0.20275590551181102,0.0,0.0
F7,0.0,0.8201058201058201,0.17989417989417988,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.3645833333333333,0.6354166666666666,0.0,0.0,0.0,0.0,0.0
F8,0.05947955390334572,0.0,0.0,0.6071871127633209,0.09293680297397769,0.0,0.24039653035935563,0.0
Fp2,0.36964078794901506,0.0,0.0,0.08458864426419467,0.44495944380069524,0.07879490150637311,0.0220162224797219,0.0
AF7,0.20100502512562815,0.0,0.0,0.0,0.062311557788944726,0.7366834170854272,0.0,0.0
F6,0.0,0.0,0.0,0.338409475465313,0.03553299492385787,0.0,0.626057529610829,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
