,Fp1,TP9,CP1,TP10,F4,F8,Fp2,AF7
Fp1,0.496,0.0,0.0,0.0,0.0,0.0,0.504,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.37058823529411766,0.0,0.0,0.0,0.0,0.0,0.6294117647058823,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
