,Fp1,TP9,CP1,TP10,F4,F8,Fp2,AF7
Fp1,0.4432661717921527,0.0,0.0,0.0,0.0,0.0,0.41145281018027574,0.14528101802757157
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3368237347294939,0.0,0.0,0.0,0.0,0.0,0.5532286212914486,0.1099476439790576
AF7,0.345088161209068,0.0,0.0,0.0,0.0,0.0,0.3123425692695214,0.3425692695214106
