,Fp1,TP9,CP1,TP10,F4,F8,Fp2,AF7
Fp1,0.4607390300230947,0.0,0.0,0.0,0.0,0.0,0.30138568129330257,0.23787528868360278
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4241935483870968,0.0,0.0,0.0,0.0,0.0,0.4258064516129032,0.15
AF7,0.3,0.0,0.0,0.0,0.0,0.0,0.1338235294117647,0.5661764705882353
