,Fp1,TP9,CP1,TP10,F4,F8,Fp2,AF7
Fp1,0.9537953795379538,0.0,0.0,0.0,0.0,0.0,0.0462046204620462,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
