,Fp1,TP9,CP1,TP10,F4,F8,Fp2,AF7
Fp1,0.5964912280701754,0.0,0.0,0.0,0.0,0.0,0.40350877192982454,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fp2,0.25609756097560976,0.0,0.0,0.0,0.0,0.0,0.7439024390243902,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
