,Fp1,TP10,Cz,F4,F8,Fp2,AF7,PO8
Fp1,0.46563814866760167,0.0,0.0,0.0,0.0,0.2300140252454418,0.30434782608695654,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.5853658536585366,0.4146341463414634,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.30434782608695654,0.6956521739130435,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3547008547008547,0.0,0.0,0.0,0.0,0.38247863247863245,0.26282051282051283,0.0
AF7,0.3739130434782609,0.0,0.0,0.0,0.0,0.21043478260869566,0.4156521739130435,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
