,Fp1,TP9,CP1,TP10,F4,F8,Fp2,AF7
Fp1,0.538659793814433,0.0,0.0,0.0,0.0,0.0,0.46134020618556704,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.9001610305958132,0.0,0.0,0.0,0.0998389694041868,0.0
TP10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35984095427435386,0.0,0.12326043737574553,0.0,0.0,0.0,0.5168986083499006,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
