,Fp1,TP10,Cz,F4,F8,Fp2,AF7,PO8
Fp1,0.40736478711162255,0.0,0.0,0.0,0.1334867663981588,0.36363636363636365,0.09551208285385501,0.0
TP10,0.0,0.6523809523809524,0.3476190476190476,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.18783068783068782,0.6216931216931217,0.19047619047619047,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.5069444444444444,0.4930555555555556,0.0,0.0,0.0,0.0
F8,0.20618556701030927,0.0,0.0,0.0,0.5395189003436426,0.2542955326460481,0.0,0.0
Fp2,0.3695150115473441,0.0,0.0,0.0,0.16628175519630484,0.3972286374133949,0.06697459584295612,0.0
AF7,0.28125,0.0,0.0,0.0,0.0,0.19444444444444445,0.5243055555555556,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
