,Fp1,TP10,Cz,F4,F8,Fp2,AF7,PO8
Fp1,0.48614609571788414,0.0,0.0,0.0,0.0,0.13602015113350127,0.3778337531486146,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33540372670807456,0.0,0.0,0.0,0.0,0.32919254658385094,0.33540372670807456,0.0
AF7,0.3095723014256619,0.0,0.0,0.0,0.0,0.109979633401222,0.5804480651731161,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
