,bankssts-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,paracentral-lh,parahippocampal-lh,temporalpole-rh
bankssts-lh,0.5057471264367817,0.12643678160919541,0.0,0.0,0.16091954022988506,0.0,0.20689655172413793,0.0
fusiform-lh,0.13829787234042554,0.46808510638297873,0.1595744680851064,0.0,0.07446808510638298,0.0,0.1595744680851064,0.0
inferiortemporal-lh,0.016666666666666666,0.31666666666666665,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.6046511627906976,0.09302325581395349,0.0,0.0,0.3023255813953488
lingual-lh,0.09448818897637795,0.023622047244094488,0.0,0.08661417322834646,0.47244094488188976,0.0,0.25196850393700787,0.07086614173228346
paracentral-lh,0.0,0.0,0.0,0.0,0.0,0.9818181818181818,0.0,0.01818181818181818
parahippocampal-lh,0.12903225806451613,0.08870967741935484,0.0,0.0,0.2903225806451613,0.0,0.49193548387096775,0.0
temporalpole-rh,0.0,0.0,0.0,0.38596491228070173,0.09649122807017543,0.0,0.0,0.5175438596491229
