,FT9,FC5,T7,CP5,CP2,F8,FT7,F6
FT9,0.47368421052631576,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.2857142857142857,0.0,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0
T7,0.2777777777777778,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.08333333333333333,0.0,0.6458333333333334,0.0,0.0,0.2708333333333333,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.13333333333333333,0.0,0.43333333333333335,0.0,0.0,0.43333333333333335,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
