,FT9,FC5,T7,TP10,F4,AF3,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.3181818181818182,0.3409090909090909,0.0,0.0,0.0,0.0,0.3409090909090909
T7,0.0,0.2112676056338028,0.4084507042253521,0.0,0.0,0.0,0.0,0.38028169014084506
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.16129032258064516,0.3118279569892473,0.0,0.0,0.0,0.0,0.5268817204301075
